496, 48.864, 19.322
497, 48.864, 19.322
498, 48.864, 19.322
499, 48.858, 19.307
500, 48.858, 19.307
501, 49.112, 19.337
502, 48.858, 19.307
503, 50.809, 20.029
504, 48.858, 19.307
505, 48.858, 19.307
506, 55.645, 22.218
507, 48.751, 19.256
508, 48.761, 19.329
509, 51.210, 20.258
510, 57.756, 21.513
511, 48.751, 19.256
512, 48.750, 19.256
513, 48.750, 19.256
514, 49.219, 19.799
515, 48.750, 19.256
516, 48.966, 19.306
517, 51.694, 20.347
518, 48.750, 19.256
519, 48.750, 19.256
520, 48.750, 19.256
521, 48.750, 19.256
522, 48.678, 19.267
523, 49.462, 19.354
524, 48.678, 19.267
525, 48.678, 19.267
526, 48.678, 19.267
527, 50.427, 20.803
528, 48.678, 19.267
529, 64.947, 25.531
530, 49.196, 20.192
531, 48.170, 19.026
532, 48.170, 19.026
533, 47.741, 19.325
534, 50.689, 19.812
535, 47.158, 18.699
536, 47.158, 18.699
537, 47.158, 18.699
538, 47.158, 18.699
539, 47.157, 18.699
540, 47.158, 18.699
541, 47.157, 18.699
542, 47.314, 18.847
543, 47.135, 18.690
544, 47.135, 18.690
545, 47.372, 18.580
546, 47.401, 18.883
547, 47.175, 18.706
548, 47.135, 18.690
549, 47.285, 18.737
550, 47.135, 18.690
551, 47.135, 18.690
552, 47.885, 19.341
553, 47.135, 18.690
554, 46.881, 18.593
555, 46.881, 18.593
556, 46.822, 18.653
557, 46.822, 18.653
558, 46.745, 18.650
559, 50.100, 19.793
560, 46.745, 18.650
561, 46.745, 18.650
562, 46.799, 18.702
563, 46.745, 18.650
564, 45.357, 18.032
565, 64.005, 24.772
566, 45.713, 18.077
567, 45.357, 18.032
568, 45.340, 18.094
569, 45.340, 18.094
570, 45.700, 18.232
571, 45.340, 18.094
572, 45.340, 18.094
573, 45.340, 18.094
574, 44.546, 17.757
575, 44.546, 17.757
576, 45.414, 18.227
577, 44.546, 17.757
578, 49.329, 20.935
579, 44.328, 17.656
580, 44.328, 17.656
581, 44.328, 17.656
582, 44.356, 18.272
583, 44.328, 17.656
584, 45.929, 18.523
585, 44.328, 17.656
586, 44.328, 17.656
587, 44.550, 17.798
588, 44.328, 17.656
589, 44.328, 17.656
590, 44.328, 17.656
591, 48.447, 18.593
592, 44.800, 17.854
593, 53.378, 22.583
594, 54.122, 19.571
595, 44.328, 17.656
596, 44.328, 17.656
597, 44.328, 17.656
598, 45.119, 17.970
599, 56.271, 22.339
600, 44.328, 17.656
601, 46.923, 19.903
602, 44.328, 17.656
603, 44.328, 17.656
604, 45.866, 18.340
605, 45.155, 19.089
606, 44.328, 17.656
607, 54.085, 23.045
608, 44.288, 17.603
609, 44.429, 17.569
610, 44.488, 17.550
611, 44.845, 17.554
612, 44.288, 17.603
613, 46.030, 18.372
614, 44.288, 17.603
615, 44.288, 17.603
616, 44.288, 17.603
617, 44.288, 17.603
618, 44.271, 17.590
619, 44.271, 17.590
620, 44.271, 17.590
621, 44.270, 17.582
622, 44.270, 17.582
623, 46.343, 18.708
624, 51.265, 21.956
625, 44.270, 17.582
626, 44.270, 17.582
627, 44.270, 17.582
628, 44.270, 17.582
629, 44.270, 17.582
630, 48.525, 20.872
631, 44.270, 17.582
632, 44.270, 17.582
633, 45.109, 17.954
634, 46.240, 18.177
635, 44.270, 17.582
636, 45.295, 18.001
637, 72.039, 29.202
638, 44.270, 17.582
639, 44.658, 17.792
640, 44.270, 17.582
641, 44.271, 17.577
642, 57.051, 24.146
643, 44.270, 17.582
644, 45.086, 17.772
645, 44.270, 17.582
646, 44.270, 17.582
647, 44.270, 17.582
648, 44.270, 17.582
649, 44.270, 17.582
650, 44.270, 17.582
651, 44.270, 17.582
652, 45.543, 18.145
653, 44.340, 18.012
654, 44.270, 17.582
655, 44.690, 17.648
656, 44.270, 17.582
657, 44.270, 17.582
658, 52.095, 22.061
659, 44.270, 17.582
660, 44.270, 17.582
661, 44.270, 17.582
662, 44.270, 17.582
663, 44.270, 17.582
664, 53.503, 20.888
665, 44.270, 17.582
666, 79.855, 32.866
667, 79.870, 32.868
668, 80.272, 33.065
669, 79.821, 32.847
670, 79.356, 32.701
671, 79.194, 32.611
672, 79.367, 32.690
673, 79.303, 32.671
674, 79.097, 32.565
675, 79.481, 32.655
676, 79.298, 32.645
677, 79.097, 32.565
678, 79.097, 32.565
679, 79.097, 32.565
680, 79.458, 32.689
681, 79.130, 32.578
682, 79.097, 32.565
683, 79.097, 32.565
684, 79.184, 32.606
685, 79.145, 32.595
686, 79.049, 32.545
687, 79.049, 32.545
688, 79.049, 32.545
689, 79.049, 32.545
690, 79.105, 32.571
691, 83.170, 33.832
692, 79.001, 32.524
693, 79.001, 32.524
694, 79.001, 32.524
695, 79.466, 32.697
696, 79.001, 32.524
697, 79.043, 32.540
698, 78.949, 32.499
699, 79.129, 32.556
700, 78.949, 32.499
701, 78.958, 32.504
702, 78.806, 32.444
703, 78.795, 32.987
704, 78.809, 32.992
705, 78.701, 32.942
706, 72.876, 30.587
707, 72.228, 30.360
708, 72.228, 30.360
709, 74.204, 31.602
710, 72.822, 30.568
711, 72.146, 30.345
712, 72.317, 30.437
713, 71.840, 29.751
714, 72.007, 29.873
715, 71.840, 29.751
716, 71.916, 29.775
717, 71.840, 29.751
718, 71.640, 29.634
719, 70.288, 29.112
720, 70.454, 29.158
721, 69.937, 29.021
722, 70.589, 29.260
723, 69.882, 29.001
724, 70.414, 29.496
725, 71.460, 29.769
726, 69.882, 29.001
727, 69.882, 29.001
728, 69.882, 29.001
729, 69.507, 28.832
730, 69.413, 28.715
731, 69.413, 28.715
732, 70.573, 29.463
733, 71.692, 30.447
734, 71.009, 29.508
735, 70.691, 28.198
736, 69.413, 28.715
737, 68.905, 28.407
738, 68.647, 28.430
739, 68.874, 28.499
740, 68.287, 28.404
741, 75.961, 32.940
742, 68.287, 28.404
743, 67.560, 28.073
744, 67.560, 28.073
745, 67.560, 28.073
746, 67.560, 28.073
747, 67.583, 28.066
748, 69.288, 29.106
749, 67.560, 28.073
750, 67.442, 28.037
751, 67.571, 28.149
752, 67.809, 28.251
753, 67.475, 28.055
754, 67.442, 28.037
755, 73.594, 30.464
756, 67.386, 28.009
757, 67.529, 28.089
758, 67.386, 28.009
759, 67.742, 28.225
760, 67.480, 28.165
761, 67.386, 28.009
762, 70.901, 29.349
763, 71.438, 30.572
764, 67.598, 28.264
765, 73.186, 30.289
766, 67.429, 28.034
767, 67.932, 28.366
768, 68.316, 28.307
769, 67.396, 28.009
770, 67.564, 27.937
771, 66.979, 27.758
772, 66.977, 27.758
773, 66.977, 27.758
774, 66.988, 27.752
775, 68.121, 28.501
776, 67.017, 27.739
777, 67.197, 27.890
778, 66.977, 27.758
779, 68.707, 28.828
780, 68.365, 28.812
781, 66.959, 27.762
782, 66.959, 27.762
783, 66.959, 27.762
784, 66.959, 27.762
785, 67.606, 27.991
786, 66.959, 27.762
787, 68.170, 28.594
788, 66.926, 27.783
789, 66.709, 27.685
790, 66.664, 27.718
791, 66.726, 27.754
792, 66.664, 27.718
793, 63.404, 26.238
794, 64.500, 26.576
795, 63.404, 26.238
796, 63.404, 26.238
797, 64.174, 26.967
798, 63.404, 26.238
799, 63.404, 26.238
800, 63.358, 26.367
801, 63.166, 25.774
802, 64.418, 26.329
803, 63.507, 25.978
804, 60.274, 24.726
805, 63.278, 25.343
806, 60.270, 24.715
807, 62.069, 25.920
808, 59.376, 24.815
809, 59.376, 24.815
810, 58.899, 24.569
811, 58.899, 24.569
812, 58.991, 23.414
813, 58.781, 24.549
814, 58.889, 24.540
815, 58.781, 24.549
816, 58.832, 24.948
817, 58.781, 24.549
818, 59.255, 25.114
819, 58.781, 24.549
820, 58.781, 24.549
821, 58.844, 24.630
822, 58.788, 24.523
823, 58.781, 24.549
824, 57.772, 23.528
825, 57.896, 23.610
826, 72.600, 28.981
827, 57.772, 23.528
828, 58.478, 23.489
829, 58.792, 24.018
830, 57.803, 23.572
831, 58.015, 23.631
832, 65.357, 27.950
833, 58.573, 24.782
834, 59.094, 24.161
835, 57.772, 23.528
836, 67.046, 28.710
837, 60.205, 24.588
838, 57.187, 23.334
839, 56.954, 23.765
840, 56.759, 23.418
841, 57.007, 23.818
842, 58.482, 24.683
843, 56.609, 23.304
844, 56.609, 23.304
845, 58.354, 24.610
846, 56.609, 23.304
847, 55.763, 23.403
848, 55.958, 23.417
849, 56.245, 23.665
850, 56.251, 23.694
851, 56.024, 23.406
852, 54.302, 22.492
853, 54.302, 22.492
854, 54.184, 22.441
855, 56.753, 24.134
856, 54.184, 22.441
857, 53.953, 22.391
858, 54.021, 22.402
